Employee ID,Name,Gender,Age,Department,Job Title,Salary,Education,Marital Status,Date of Joining,Last Working Day,Employment Status,Reason for Leaving,Performance Score,Years at Company,Number of Projects,Promotion in Last 5 Years
6043,Selena Brown,Female,55,Operations,Analyst,98116,PhD,Single,10/5/2019,,Active,,Poor,9,9,No
9617,Wendy Raymond,Male,26,HR,Analyst,100206,Masters,Married,11/23/2019,5/29/2024,Resigned,Personal Reasons,Poor,9,8,Yes
9472,Anthony Gordon,Female,22,R&D,Analyst,61139,High School,Divorced,7/17/2016,,Active,,Average,5,1,No
4826,Dominique White,Other,26,Finance,Executive,69384,PhD,Married,2/11/2016,10/24/2022,Terminated,Retirement,Excellent,3,8,Yes
7993,Jennifer Thompson,Female,23,IT,Manager,70779,PhD,Single,3/14/2021,,Active,,Poor,9,1,Yes
4987,Barbara Arnold,Female,23,Operations,Coordinator,56097,Masters,Married,9/11/2021,,Active,,Poor,6,11,Yes
9058,Mary Dean,Female,57,OPERATIONS,Analyst,51432,Masters,Divorced,2/28/2020,,Active,,Excellent,4,1,No
1203,Lauren Bates,Male,33,Marketing,Coordinator,83674,High School,Divorced,1/24/2024,3/21/2024,Active,,Good,9,13,Yes
8619,Gerald Palmer,Other,37,R&D,Assistant,75706,PhD,Married,7/5/2023,12/18/2023,Terminated,Termination,Poor,9,7,Yes
2701,Brian Bernard,Other,58,Marketing,Analyst,119707,High School,Married,12/29/2016,4/2/2022,Terminated,Termination,Average,4,5,No
7070,Sean Jones,Other,45,Operations,Coordinator,48340,High School,Divorced,2/3/2018,,Active,,Average,4,15,No
5668,Michael Nguyen,Male,41,Finance,Coordinator,100075,PhD,Divorced,6/1/2017,,Active,,Average,2,14,Yes
4455,Connor Torres,Other,31,Operations,Coordinator,41704,Bachelors,Married,7/19/2018,12/2/2022,Terminated,Personal Reasons,Average,5,5,No
5785,Katie Lewis,Other,59,HR,Assistant,55499,High School,Divorced,10/5/2016,,Active,,Average,6,1,Yes
8292,Steve Davis,Female,29,operations,Coordinator,53639,High School,Married,2/22/2020,,Active,,Good,5,11,Yes
1449,Douglas Schmidt,Female,25,IT,Lead,86847,PhD,Married,11/24/2022,,Active,,Below Average,6,1,Yes
7987,Renee Pierce,Other,32,Sales,Coordinator,30540,Bachelors,Single,11/5/2015,,Active,,Average,4,3,Yes
3845,Mr. David Holland,Female,38,Admin,Coordinator,98195,Masters,Married,4/20/2020,,Active,,Good,5,15,No
5580,Douglas Wilson,Female,21,Finance,Executive,47197,Bachelors,Divorced,11/29/2020,9/24/2021,Resigned,Lack of Growth,Excellent,5,12,Yes
1505,Jesse Case,Other,23,HR,Coordinator,32587,unknown,Divorced,1/8/2021,8/16/2022,Terminated,Personal Reasons,Excellent,8,5,No
7221,Diamond Benson,Female,26,Marketing,Lead,109381,Bachelors,Married,9/18/2015,,Active,,Excellent,8,12,Yes
8783,Scott Wilson,Female,53,finance,Analyst,83707,Masters,Single,1/27/2020,1/25/2023,Terminated,Lack of Growth,Below Average,5,4,Yes
9806,John Powell,Male,52,HR,Coordinator,43276,Masters,Divorced,4/12/2023,9/7/2023,Terminated,Better Opportunity,Below Average,0,2,Yes
1947,Richard Hernandez,Female,27,HR,Manager,31267,Bachelors,Divorced,3/2/2024,,Active,,Average,5,15,No
1150,Michael Rodriguez,Female,31,HR,Assistant,82461,PhD,Married,1/18/2016,,Active,,Below Average,6,11,Yes
9246,Herbert Hernandez,Male,26,R&D,Lead,93265,PhD,Single,12/26/2020,,Active,,Average,9,1,Yes
6270,Bradley White,Male,36,Operations,Manager,118857,Bachelors,Divorced,4/28/2023,,Active,,Poor,8,12,Yes
1877,Ariel Lozano,Other,44,IT,Lead,110335,High School,Single,7/14/2015,,Active,,Good,8,14,No
5100,Lindsay White,Male,41,Marketing,Manager,96444,Bachelors,Divorced,11/16/2017,,Active,,Below Average,3,2,No
8576,Lisa Sanchez,Female,27,Admin,Coordinator,115638,High School,Single,5/9/2019,,Active,,Excellent,8,9,Yes
8184,Zachary Fleming,Other,55,Finance,Coordinator,118011,PhD,Married,3/21/2018,,Active,,Excellent,3,14,No
8396,,Female,48,HR,Manager,116364,Bachelors,Single,2/11/2023,,Active,,Average,8,9,No
1992,Jenny Robinson,Other,46,HR,Analyst,110065,Bachelors,Single,4/13/2018,9/30/2021,Terminated,Lack of Growth,Below Average,3,12,No
2330,Michael Trevino,Other,27,Admin,Assistant,116305,Bachelors,Married,11/13/2021,10/18/2023,Resigned,Career Change,Poor,6,14,No
6547,Katelyn Ward,Male,28,HR,Assistant,116182,Masters,Divorced,2/28/2018,,Active,,Below Average,9,15,Yes
1399,Edward Martin,Male,28,R&D,Lead,97147,Masters,Divorced,10/16/2015,,Active,,Average,8,11,Yes
2241,Mrs. Tanya Brown,Other,28,IT,Lead,101105,Masters,Divorced,9/27/2017,6/2/2021,Terminated,Retirement,Below Average,9,10,No
3732,Laura Perez,Female,20,HR,Manager,79921,Bachelors,Single,8/18/2021,,Active,,Good,4,13,Yes
5973,Joshua Gonzalez,Female,33,Sales,Analyst,89322,High School,Divorced,12/8/2019,,Active,,Poor,3,12,No
6122,James Small,Other,23,R&D,Assistant,84600,Masters,Divorced,3/13/2017,12/14/2017,Resigned,Better Opportunity,Good,9,14,No
5169,Kathy Houston,Other,54,Finance,Coordinator,55362,Masters,Married,10/10/2021,3/11/2024,Resigned,Career Change,Good,2,12,Yes
5736,Shannon Hodges,Other,36,Sales,Analyst,91122,Bachelors,Single,7/22/2023,1/26/2025,Terminated,Retirement,Excellent,10,10,No
9412,Bridget Robertson,Female,53,Finance,Executive,98236,High School,Divorced,9/19/2016,1/12/2024,Resigned,Retirement,Below Average,1,6,Yes
1651,Garrett Parker,Other,53,Admin,Lead,115105,High School,Single,1/14/2023,,Active,,Below Average,3,15,Yes
5952,Danielle Jackson,Male,44,Marketing,Lead,67070,High School,Divorced,10/5/2017,,Active,,Average,8,13,No
1408,Heather Cole,Male,26,IT,Lead,99888,High School,Divorced,12/3/2022,3/27/2025,Resigned,Termination,Good,10,7,Yes
8203,Lisa Romero,Female,24,IT,Manager,90191,Masters,Single,6/24/2023,11/12/2024,Active,,Good,4,9,Yes
9466,Jennifer Graves,Other,45,R&D,Analyst,32213,PhD,Divorced,6/29/2017,7/11/2020,Active,,Poor,1,13,Yes
6286,John Conner,Other,39,HR,Analyst,87367,PhD,Married,3/25/2017,,Active,,Excellent,7,3,Yes
7508,Lisa Meyers,Other,29,MARKETING,Coordinator,114926,Masters,Single,6/8/2020,,Active,,Poor,2,2,Yes
2742,Justin Valdez,Other,42,Finance,Assistant,114663,Bachelors,Single,9/18/2017,3/16/2018,Resigned,Better Opportunity,Good,1,3,Yes
8648,Tammy Rich,Other,24,Marketing,Coordinator,38829,Masters,Single,1/26/2019,8/28/2023,Resigned,Personal Reasons,Average,5,3,Yes
2168,Kevin Miller,Female,41,Marketing,Coordinator,106568,Bachelors,Divorced,3/29/2023,,Active,,Average,6,3,Yes
4617,Amy Spencer,Female,43,IT,Coordinator,73458,PhD,Married,6/24/2021,,Active,,Average,7,9,Yes
4169,Kimberly Haley,Male,54,Finance,Analyst,112132,High School,Divorced,8/22/2017,6/8/2020,Active,,Poor,10,1,No
3070,Jeremy Cunningham,Other,50,IT,Analyst,81445,Bachelors,Divorced,1/22/2024,,Active,,Average,2,8,Yes
5305,William Sanders,Other,30,IT,Assistant,50869,Bachelors,Divorced,5/12/2020,,Active,,Good,7,6,Yes
6510,Jennifer Green,Male,33,Operations,Assistant,91561,PhD,Single,10/13/2022,3/2/2025,Resigned,Better Opportunity,Excellent,8,11,No
6727,Ariel Wood,Other,44,Operations,Lead,115634,High School,Divorced,4/4/2020,9/17/2021,Active,,Poor,6,6,No
6636,Diane Love,Male,48,IT,Executive,40104,Masters,Single,4/30/2022,5/19/2023,Active,,Average,9,12,Yes
8311,James Ortiz,Other,50,Admin,Executive,107436,Bachelors,Divorced,5/24/2021,,Active,,Excellent,3,1,Yes
6918,Hannah Johnson,Other,29,Sales,Executive,63850,Bachelors,Divorced,11/28/2023,,Active,,Poor,9,11,Yes
6044,Jill Clark,Male,48,Admin,Assistant,52356,Bachelors,Married,10/1/2015,,Active,,Poor,2,10,No
2936,Ashley Romero,Male,34,R&D,Assistant,47329,High School,Single,8/26/2019,5/31/2023,Resigned,Termination,Below Average,2,10,Yes
8161,Natalie Jones,Other,52,HR,Manager,93208,Bachelors,Divorced,7/16/2016,,Active,,Excellent,10,11,No
2724,,Male,50,R&D,Analyst,107207,unknown,Married,6/10/2020,9/1/2023,Terminated,Lack of Growth,Excellent,4,10,No
9603,Jessica Johnson,Other,27,Sales,Assistant,115792,Bachelors,Divorced,4/26/2021,,Active,,Below Average,5,2,Yes
8797,Mackenzie Anderson,Other,43,Marketing,Coordinator,82095,Bachelors,Married,1/16/2021,,Active,,Poor,7,3,No
9483,Denise Ortiz,Other,45,IT,Coordinator,45608,Bachelors,Married,4/29/2021,,Active,,Good,1,4,No
9423,Victoria Moore,Male,30,R&D,Coordinator,30693,High School,Single,9/23/2021,,Active,,Poor,6,2,Yes
9794,Jamie Jones,Female,59,Marketing,Coordinator,108311,High School,Single,1/19/2020,,Active,,Below Average,0,4,No
1866,Sara Campbell MD,Other,30,Sales,Analyst,61359,High School,Single,9/16/2016,2/15/2018,Terminated,Personal Reasons,Average,10,7,No
7474,Michael Mora,Male,55,Marketing,Coordinator,,Masters,Married,7/30/2015,,Active,,Average,3,10,Yes
2036,Brooke Cruz,Other,26,HR,Lead,68568,Masters,Single,2/12/2018,,Active,,Average,8,14,No
7523,Jose Davis,Female,49,Admin,Lead,33584,PhD,Single,2/22/2020,12/13/2022,Terminated,Termination,Good,10,12,Yes
8042,Jose Christensen,Other,36,Finance,Analyst,42190,PhD,Divorced,6/5/2018,,Active,,Average,1,9,Yes
6060,Annette Johnson,Other,32,Admin,Coordinator,56170,Bachelors,Divorced,7/29/2019,1/29/2021,Terminated,Lack of Growth,Good,3,14,Yes
1548,Tammy Choi,Male,51,Sales,Lead,35539,PhD,Married,6/15/2015,,Active,,Below Average,9,14,No
3597,Samuel Ward,Male,56,IT,Manager,98909,PhD,Married,10/21/2021,,Active,,Excellent,8,6,No
9175,James Sanders,Other,49,Operations,Coordinator,31103,High School,Divorced,11/8/2017,11/19/2017,Resigned,Career Change,Average,5,10,No
2387,William Murphy,Female,43,IT,Assistant,85567,Bachelors,Married,2/15/2019,,Active,,Average,5,14,No
1569,Brooke Baker,Male,26,Marketing,Executive,102789,PhD,Married,8/23/2023,2/18/2024,Resigned,Lack of Growth,Below Average,0,3,No
8314,Susan Gordon,Other,40,Admin,Analyst,62895,High School,Married,4/20/2016,2/5/2024,Active,,Excellent,3,14,No
4736,Julian Williams,Female,43,Marketing,Analyst,32599,PhD,Single,9/26/2022,,Active,,Poor,3,10,Yes
8841,Lauren Combs,Other,48,HR,Assistant,110434,Masters,Married,3/1/2018,,Active,,Good,2,11,No
1063,Crystal Ward DDS,Male,30,Operations,Executive,71088,Masters,Divorced,5/14/2018,8/16/2019,Terminated,Retirement,Below Average,4,15,No
4613,Harry Hernandez,Female,46,IT,Executive,33027,Bachelors,Divorced,9/14/2017,3/14/2023,Terminated,Termination,Excellent,3,3,No
2491,Dean Casey,Male,45,HR,Manager,64400,Bachelors,Single,5/7/2015,,Active,,Below Average,4,4,Yes
9370,David Waters,Male,21,Sales,Coordinator,76771,Masters,Married,11/22/2020,,Active,,Poor,4,9,No
1138,Curtis Simmons,Female,60,R&D,Lead,113858,unknown,Married,7/11/2018,,Active,,Good,1,8,No
7543,Breanna Matthews,Male,42,Marketing,Assistant,100136,High School,Divorced,4/6/2023,,Active,,Below Average,4,1,No
1886,William Foster,Male,46,R&D,Assistant,62754,Bachelors,Divorced,5/4/2016,,Active,,Below Average,6,4,No
4428,James Adams,Other,37,Marketing,Coordinator,99722,Masters,Married,5/11/2020,3/8/2021,Active,,Good,2,5,Yes
1990,Bill Moreno,Male,40,Sales,Executive,36505,High School,Single,12/19/2021,,Active,,Average,4,3,No
7556,Tammy Barnes,Female,46,Marketing,Assistant,78679,PhD,Divorced,8/17/2015,,Active,,Average,1,14,Yes
9206,Mrs. Melanie Thomas,Male,36,R&D,Manager,45985,Bachelors,Married,7/8/2015,,Active,,Below Average,3,12,Yes
8134,Dylan Cook,Male,50,R&D,Coordinator,70908,Masters,Single,5/14/2020,,Active,,Excellent,8,9,Yes
8326,Katherine Edwards,Other,33,hr,Executive,112956,PhD,Married,6/17/2022,1/22/2024,Terminated,Retirement,Excellent,6,13,Yes
9487,Angel Robinson,Female,25,Finance,Executive,95525,High School,Divorced,9/29/2015,,Active,,Excellent,0,6,Yes
6310,Amber Keith,Other,42,Admin,Coordinator,55292,High School,Divorced,1/19/2023,,Active,,Good,4,15,Yes
7842,Valerie Cain,Male,56,IT,Lead,75569,Masters,Divorced,6/1/2019,,Active,,Poor,8,3,Yes
8189,Jason May,Female,20,R&D,Coordinator,54318,High School,Divorced,2/14/2021,,Active,,Poor,3,6,Yes
8357,Mark Stephenson,Female,55,IT,Lead,67110,Masters,Married,4/6/2023,,Active,,Excellent,1,9,Yes
8889,Joshua Hawkins,Male,26,Sales,Lead,114115,PhD,Divorced,5/14/2022,,Active,,Poor,9,5,Yes
9548,Aaron Hensley,Male,51,HR,Assistant,113744,High School,Married,7/23/2019,,Active,,Below Average,5,13,Yes
5603,Todd Alvarado,Female,24,Finance,Lead,42729,High School,Divorced,3/3/2020,1/9/2023,Terminated,Lack of Growth,Good,8,11,Yes
7582,Tracy Mclaughlin,Other,26,Operations,Coordinator,90125,PhD,Single,1/11/2021,12/31/2022,Active,,Poor,6,9,No
9250,Lisa Osborne,Female,55,Operations,Analyst,84046,PhD,Divorced,4/1/2016,,Active,,Good,9,9,Yes
8817,Kevin Taylor,Female,48,R&D,Manager,34543,Masters,Divorced,5/31/2023,9/15/2023,Active,,Average,0,5,Yes
3740,Daniel Levine,Female,55,IT,Manager,34946,PhD,Married,3/14/2022,10/3/2023,Terminated,Better Opportunity,Poor,3,4,No
8699,Daniel Phillips,Other,24,OPERATIONS,Assistant,52662,PhD,Divorced,1/28/2021,,Active,,Excellent,9,11,No
7617,Julie Henderson,Female,42,R&D,Assistant,45799,Bachelors,Divorced,10/4/2021,,Active,,Poor,0,11,No
7732,Ashley Greene,Female,52,Finance,Executive,36621,PhD,Married,8/9/2021,,Active,,Poor,8,2,Yes
4209,Ian Scott,Female,56,Sales,Lead,82322,Masters,Single,1/17/2021,,Active,,Below Average,2,13,Yes
8582,Brenda Mills,Other,59,Finance,Executive,39390,Masters,Married,11/6/2023,,Active,,Poor,1,2,No
2882,Carolyn Jimenez,Male,39,IT,Analyst,110769,PhD,Divorced,7/15/2020,4/22/2024,Active,,Good,3,11,No
3501,Karen Perez,Male,59,IT,Analyst,31800,Masters,Divorced,9/12/2017,,Active,,Average,7,8,Yes
6700,Andrew Salinas,Female,55,Admin,Lead,48526,High School,Married,11/14/2017,,Active,,Poor,0,5,Yes
7772,Jill Vasquez,Female,20,HR,Assistant,116556,Masters,Divorced,3/23/2016,,Active,,Average,1,1,No
5752,Carla Holmes,Other,26,Operations,Assistant,108263,High School,Single,9/12/2016,8/22/2021,Terminated,Retirement,Excellent,0,4,No
1891,Rita Nunez,Female,42,Marketing,Executive,95700,Masters,Single,7/14/2023,,Active,,Below Average,0,9,No
4689,Nicole Livingston,Other,44,Finance,Assistant,61504,Bachelors,Married,4/10/2016,,Active,,Poor,5,8,Yes
7418,Ricardo Russo,Male,39,IT,Assistant,49025,Bachelors,Married,9/10/2015,8/10/2022,Resigned,Termination,Excellent,2,6,Yes
9952,Stephanie Sparks,Female,39,Admin,Coordinator,113472,Masters,Single,9/1/2015,,Active,,Excellent,2,3,Yes
9120,Edward Villa,Male,58,Finance,Executive,33418,Masters,Single,5/2/2016,,Active,,Below Average,2,9,No
9071,James Welch,Male,30,Finance,Executive,34224,PhD,Single,12/4/2022,,Active,,Below Average,3,12,Yes
9118,Donald Duncan,Other,51,Operations,Assistant,62346,PhD,Married,12/5/2018,,Active,,Poor,6,12,No
8262,Zachary Garrett,Other,22,HR,Assistant,89886,High School,Single,4/29/2019,,Active,,Below Average,0,9,No
6767,David Nelson,Female,39,Marketing,Assistant,51821,PhD,Married,10/13/2022,,Active,,Excellent,8,15,Yes
1281,Vincent Jones,Male,57,IT,Assistant,84206,Masters,Married,10/27/2018,9/1/2024,Terminated,Retirement,Good,7,2,No
4385,Ms. Ashley Harper,Other,27,HR,Manager,88903,Masters,Single,3/8/2018,,Active,,Below Average,8,10,Yes
5684,Cody Hunter,Other,29,IT,Executive,53444,High School,Married,3/3/2023,,Active,,Below Average,4,11,Yes
6813,Shawna Woods,Female,20,Admin,Assistant,95358,unknown,Divorced,9/11/2019,,Active,,Good,3,10,No
7631,Erika Martinez,Other,37,Finance,Manager,54227,Bachelors,Single,6/7/2022,,Active,,Excellent,2,14,Yes
9616,Linda Meyer,Male,26,R&D,Executive,51146,Masters,Divorced,12/21/2018,,Active,,Poor,9,13,Yes
2851,Ashlee Gomez,Female,40,Operations,Assistant,38869,PhD,Divorced,9/2/2018,12/23/2018,Terminated,Lack of Growth,Excellent,4,6,No
8535,Emily Ellis,Other,60,HR,Assistant,109269,Masters,Married,3/8/2024,,Active,,Average,4,9,No
7822,Daniel Archer,Female,51,IT,Lead,60503,Masters,Single,6/5/2020,9/14/2022,Active,,Below Average,10,13,Yes
5513,Cheyenne Frost,Male,41,Operations,Lead,113558,unknown,Single,10/4/2023,,Active,,Average,4,13,Yes
2670,Ashley Santiago,Other,41,Operations,Assistant,104569,High School,Single,7/19/2016,9/12/2017,Terminated,Termination,Below Average,7,13,Yes
9873,Dean Stevens,Other,41,Admin,Assistant,37342,Masters,Divorced,4/15/2022,,Active,,Average,8,9,Yes
6441,Kaitlyn Brown,Female,24,IT,Analyst,34085,Masters,Married,9/6/2020,,Active,,Good,9,10,No
4444,Sarah Rangel,Female,22,Marketing,Assistant,41376,PhD,Single,10/24/2019,,Active,,Average,3,9,No
7268,Nicole Bryant,Male,48,Sales,Assistant,95543,Bachelors,Single,2/27/2018,,Active,,Below Average,8,5,No
4415,Paul Thompson,Other,28,Finance,Coordinator,34791,PhD,Married,8/18/2021,,Active,,Poor,1,1,No
6090,Cheyenne Davis,Female,22,HR,Lead,116374,Masters,Single,1/4/2023,,Active,,Average,10,15,Yes
3347,Amanda Harris,Female,27,Marketing,Executive,50643,Masters,Single,9/6/2016,11/29/2018,Resigned,Retirement,Poor,1,4,No
3986,Shawn Osborn,Other,35,IT,Manager,70812,Masters,Divorced,11/27/2017,,Active,,Good,0,8,Yes
2420,Dennis Taylor,Other,57,Admin,Lead,76612,Masters,Married,11/2/2023,,Active,,Poor,1,15,No
4279,Omar Green,Male,49,Marketing,Coordinator,114465,PhD,Married,1/6/2021,11/14/2022,Active,,Good,9,5,No
8739,Javier Montgomery,Female,49,Admin,Manager,38567,PhD,Single,2/18/2023,,Active,,Below Average,2,5,No
2696,Lisa Bishop,Male,40,HR,Analyst,99828,PhD,Married,12/10/2021,,Active,,Good,9,4,Yes
7137,Michele Hill,Other,47,R&D,Lead,74852,Bachelors,Single,1/22/2020,,Active,,Excellent,9,14,No
8845,Peter Smith,Female,31,Marketing,Assistant,39123,High School,Divorced,2/22/2022,,Active,,Below Average,5,8,Yes
1379,Michelle Stone,Other,20,IT,Coordinator,49558,PhD,Divorced,7/3/2021,12/14/2021,Resigned,Retirement,Below Average,3,4,No
6624,Sherry Miranda,Female,42,HR,Lead,31064,PhD,Single,5/26/2020,,Active,,Excellent,5,15,Yes
9690,James Carroll,Male,35,R&D,Coordinator,107353,PhD,Divorced,7/18/2019,,Active,,Below Average,6,7,No
4610,Laura Odonnell,Female,43,R&D,Executive,67810,Bachelors,Single,8/6/2016,2/17/2020,Resigned,Career Change,Good,7,11,No
5729,Douglas Potts,Female,58,R&D,Lead,53566,PhD,Divorced,1/25/2021,,Active,,Below Average,6,6,Yes
6710,George Cain,Male,52,Marketing,Assistant,101587,Masters,Single,6/19/2017,,Active,,Poor,7,12,No
8263,William Henry,Other,53,Marketing,Assistant,97757,High School,Divorced,12/5/2020,,Active,,Excellent,3,8,Yes
3518,,Female,54,Sales,Assistant,89511,PhD,Divorced,10/29/2023,,Active,,Below Average,5,13,No
3138,Christine Hoover,Other,56,Marketing,Manager,112483,PhD,Divorced,1/15/2022,6/8/2023,Active,,Average,9,1,No
2153,Kyle Barry,Female,28,Marketing,Analyst,63679,High School,Divorced,7/5/2020,2/4/2021,Active,,Poor,2,11,No
8503,Courtney Moore,Male,53,Sales,Analyst,41062,Bachelors,Divorced,1/7/2016,,Active,,Good,7,13,No
8992,Jennifer Paul,Male,56,Operations,Manager,114182,Masters,Single,10/15/2023,1/29/2025,Terminated,Personal Reasons,Below Average,4,8,Yes
1034,Michael Shaw,Female,20,Marketing,Assistant,80070,Masters,Divorced,8/2/2020,,Active,,Excellent,1,15,No
5869,Katrina Brown,Female,37,Marketing,Manager,63468,PhD,Married,6/19/2022,,Active,,Good,10,10,Yes
2875,Justin Carroll,Male,20,HR,Manager,83903,High School,Divorced,7/27/2019,9/4/2022,Terminated,Better Opportunity,Good,4,5,Yes
2022,Benjamin Weeks,Male,58,HR,Coordinator,45725,High School,Divorced,10/1/2015,9/17/2018,Resigned,Termination,Poor,2,15,Yes
5216,Ethan Mays,Other,49,Marketing,Assistant,117500,Masters,Married,2/28/2023,10/31/2024,Active,,Average,0,7,No
8350,Donald Macias,Female,24,Admin,Executive,109993,PhD,Single,8/17/2020,,Active,,Excellent,2,9,No
5243,Michelle Benson,Male,22,HR,Manager,104887,Masters,Married,6/24/2015,5/3/2021,Terminated,Lack of Growth,Excellent,0,11,No
5789,Christopher Briggs,Other,51,Admin,Assistant,82941,High School,Divorced,9/17/2017,2/7/2022,Terminated,Termination,Below Average,1,10,No
9488,Christina Williams,Other,25,Operations,Lead,74572,High School,Married,11/21/2023,,Active,,Average,10,4,Yes
7354,Mrs. Alexandra Hayden,Female,26,Operations,Assistant,41123,PhD,Divorced,12/27/2023,3/22/2025,Active,,Good,0,12,Yes
1751,Anthony Steele,Other,48,Sales,Manager,74470,High School,Married,2/23/2020,,Active,,Excellent,6,2,Yes
5550,Kenneth Vincent,Other,29,Finance,Manager,34833,Bachelors,Married,8/3/2021,,Active,,Below Average,9,1,Yes
5553,Alfred Reed,Female,26,Admin,Lead,52372,High School,Single,10/7/2016,3/14/2020,Resigned,Retirement,Good,1,13,Yes
7258,Melissa Butler,Female,27,IT,Analyst,57948,High School,Divorced,12/21/2020,2/18/2025,Active,,Excellent,4,3,No
1129,Jared Pugh,Other,22,IT,Manager,112863,PhD,Single,2/24/2017,10/17/2020,Terminated,Career Change,Excellent,0,3,Yes
9308,Brandon Gamble,Female,28,Finance,Executive,113863,Masters,Divorced,3/11/2016,,Active,,Good,2,10,Yes
3348,Ernest Wright,Female,42,R&D,Manager,103100,Bachelors,Single,4/13/2018,10/18/2022,Resigned,Career Change,Poor,5,14,Yes
1594,David Waters,Male,29,Admin,Assistant,53111,Bachelors,Divorced,5/20/2022,,Active,,Excellent,10,6,No
6799,April Olson,Female,22,HR,Coordinator,36875,Bachelors,Single,11/26/2019,,Active,,Below Average,8,2,Yes
6013,Jean Cervantes,Male,40,Finance,Manager,72746,Bachelors,Single,3/29/2023,1/27/2024,Terminated,Lack of Growth,Below Average,3,2,No
7865,Matthew Maxwell,Other,49,IT,Assistant,78953,Bachelors,Married,12/25/2021,,Active,,Average,4,4,No
1520,David Mitchell,Female,49,R&D,Executive,75033,Bachelors,Married,4/5/2024,,Active,,Poor,2,10,Yes
6110,Daniel Bowen,Other,50,Admin,Analyst,31901,PhD,Divorced,4/29/2015,,Active,,Good,5,7,Yes
